PERF,app_time,type,operation,name,duration
PERF,10437,sb_String,render,"HOUR",0
PERF,10437,sb_RenderExtension,render,"text",0
PERF,10437,sb_Control,render,"hourText",0
PERF,10437,sb_String,render,"MINUTE",0
PERF,10437,sb_RenderExtension,render,"text",0
PERF,10437,sb_Control,render,"minuteText",0
PERF,10438,sb_Image,render,"images/backButtonColour.png",1
PERF,10438,sb_RenderExtension,render,"image",1
PERF,10439,sb_Image,render,"images/timeIconBG.png",1
PERF,10439,sb_RenderExtension,render,"image",1
PERF,10439,sb_Control,render,"backButtonColour",2
PERF,10439,sb_String,render,"BACK",0
PERF,10439,sb_RenderExtension,render,"text",0
PERF,10439,sb_Control,render,"cycle",0
PERF,10439,sb_Layer,render,"dateLayer",17
PERF,10439,sb_Screen,render,"dateScreen",38
PERF,10446,sb_Screen,render,"display_update",7
PERF,10446,sb_Event,dispatch,"gre.cell.gotfocus",0
PERF,10447,sb_Action,func,"gra.table.motion",0
PERF,10447,sb_Event,dispatch,"gre.motion",0
PERF,10447,sb_Event,dispatch,"gre.redraw",0
PERF,10451,sb_Screen,size,"dateScreen",4
PERF,10471,sb_Image,render,"images/Backgrounds/washerBG.png",20
PERF,10471,sb_RenderExtension,render,"image",20
PERF,10471,sb_Control,render,"background",20
PERF,10471,sb_Layer,render,"background",20
PERF,10471,sb_Control,render,"backgroundTable",0
PERF,10472,sb_String,render,"27",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.27.1",0
PERF,10472,sb_String,render,"28",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.28.1",0
PERF,10472,sb_String,render,"29",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.29.1",0
PERF,10472,sb_String,render,"30",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.30.1",0
PERF,10472,sb_String,render,"31",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.31.1",0
PERF,10472,sb_String,render,"1",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.32.1",0
PERF,10472,sb_String,render,"2",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.33.1",0
PERF,10472,sb_String,render,"3",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.34.1",0
PERF,10472,sb_String,render,"4",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10472,sb_Control,render,"backgroundTable.35.1",0
PERF,10472,sb_String,render,"5",0
PERF,10472,sb_RenderExtension,render,"text",0
PERF,10473,sb_Control,render,"backgroundTable.36.1",1
PERF,10473,sb_String,render,"6",0
PERF,10473,sb_RenderExtension,render,"text",0
PERF,10473,sb_Control,render,"backgroundTable.37.1",0
PERF,10474,sb_Image,render,"images/scrollingListBG.png",1
PERF,10474,sb_RenderExtension,render,"image",1
PERF,10474,sb_Control,render,"whiteFill",1
PERF,10474,sb_Control,render,"foregroundTable",0
PERF,10474,sb_String,render,"1",0
PERF,10474,sb_RenderExtension,render,"text",0
PERF,10474,sb_Control,render,"foregroundTable.32.1",0
PERF,10474,sb_Control,render,"backgroundTable",0
PERF,10474,sb_String,render,"August",0
PERF,10474,sb_RenderExtension,render,"text",0
PERF,10474,sb_Control,render,"backgroundTable.8.1",0
PERF,10474,sb_String,render,"September",0
PERF,10474,sb_RenderExtension,render,"text",0
PERF,10474,sb_Control,render,"backgroundTable.9.1",0
PERF,10474,sb_String,render,"October",0
PERF,10474,sb_RenderExtension,render,"text",0
PERF,10474,sb_Control,render,"backgroundTable.10.1",0
PERF,10475,sb_String,render,"November",1
PERF,10475,sb_RenderExtension,render,"text",1
PERF,10475,sb_Control,render,"backgroundTable.11.1",1
PERF,10475,sb_String,render,"December",0
PERF,10475,sb_RenderExtension,render,"text",0
PERF,10475,sb_Control,render,"backgroundTable.12.1",0
PERF,10475,sb_String,render,"January",0
PERF,10475,sb_RenderExtension,render,"text",0
PERF,10475,sb_Control,render,"backgroundTable.13.1",0
PERF,10475,sb_String,render,"Febuary",0
PERF,10475,sb_RenderExtension,render,"text",0
PERF,10475,sb_Control,render,"backgroundTable.14.1",0
PERF,10475,sb_String,render,"March",0
PERF,10475,sb_RenderExtension,render,"text",0
PERF,10475,sb_Control,render,"backgroundTable.15.1",0
PERF,10475,sb_String,render,"April",0
PERF,10475,sb_RenderExtension,render,"text",0
PERF,10475,sb_Control,render,"backgroundTable.16.1",0
PERF,10475,sb_String,render,"May",0
PERF,10476,sb_RenderExtension,render,"text",1
PERF,10476,sb_Control,render,"backgroundTable.17.1",1
PERF,10476,sb_String,render,"June",0
PERF,10476,sb_RenderExtension,render,"text",0
PERF,10476,sb_Control,render,"backgroundTable.18.1",0
PERF,10477,sb_Image,render,"images/scrollingListBG.png",1
PERF,10477,sb_RenderExtension,render,"image",1
PERF,10477,sb_Control,render,"whiteFill",1
PERF,10477,sb_Control,render,"foregroundTable",0
PERF,10477,sb_String,render,"January",0
PERF,10477,sb_RenderExtension,render,"text",0
PERF,10477,sb_Control,render,"foregroundTable.13.1",0
PERF,10477,sb_Control,render,"backgroundTable",0
PERF,10477,sb_String,render,"2012",0
PERF,10477,sb_RenderExtension,render,"text",0
PERF,10477,sb_Control,render,"backgroundTable.12.1",0
PERF,10477,sb_String,render,"2013",0
PERF,10477,sb_RenderExtension,render,"text",0
PERF,10477,sb_Control,render,"backgroundTable.13.1",0
PERF,10477,sb_String,render,"2014",0
PERF,10477,sb_RenderExtension,render,"text",0
PERF,10478,sb_Control,render,"backgroundTable.14.1",1
PERF,10478,sb_String,render,"2015",0
PERF,10478,sb_RenderExtension,render,"text",0
PERF,10478,sb_Control,render,"backgroundTable.15.1",0
PERF,10478,sb_String,render,"2016",0
PERF,10478,sb_RenderExtension,render,"text",0
PERF,10478,sb_Control,render,"backgroundTable.16.1",0
PERF,10478,sb_String,render,"2001",0
PERF,10478,sb_RenderExtension,render,"text",0
PERF,10478,sb_Control,render,"backgroundTable.17.1",0
PERF,10478,sb_String,render,"2002",0
PERF,10478,sb_RenderExtension,render,"text",0
PERF,10478,sb_Control,render,"backgroundTable.18.1",0
PERF,10478,sb_String,render,"2003",0
PERF,10478,sb_RenderExtension,render,"text",0
PERF,10478,sb_Control,render,"backgroundTable.19.1",0
PERF,10478,sb_String,render,"2004",0
PERF,10478,sb_RenderExtension,render,"text",0
PERF,10478,sb_Control,render,"backgroundTable.20.1",0
PERF,10478,sb_String,render,"2005",0
PERF,10478,sb_RenderExtension,render,"text",0
PERF,10478,sb_Control,render,"backgroundTable.21.1",0
PERF,10479,sb_String,render,"2006",0
PERF,10479,sb_RenderExtension,render,"text",1
PERF,10479,sb_Control,render,"backgroundTable.22.1",1
PERF,10480,sb_Image,render,"images/scrollingListBG.png",1
PERF,10480,sb_RenderExtension,render,"image",1
PERF,10480,sb_Control,render,"whiteFill",1
PERF,10480,sb_Control,render,"foregroundTable",0
PERF,10480,sb_String,render,"2001",0
PERF,10480,sb_RenderExtension,render,"text",0
PERF,10480,sb_Control,render,"foregroundTable.17.1",0
PERF,10480,sb_Control,render,"backgroundTable",0
PERF,10480,sb_String,render,"8",0
PERF,10480,sb_RenderExtension,render,"text",0
PERF,10480,sb_Control,render,"backgroundTable.8.1",0
PERF,10480,sb_String,render,"9",0
PERF,10480,sb_RenderExtension,render,"text",0
PERF,10480,sb_Control,render,"backgroundTable.9.1",0
PERF,10480,sb_String,render,"10",0
PERF,10480,sb_RenderExtension,render,"text",0
PERF,10480,sb_Control,render,"backgroundTable.10.1",0
PERF,10481,sb_String,render,"11",0
PERF,10481,sb_RenderExtension,render,"text",0
PERF,10481,sb_Control,render,"backgroundTable.11.1",0
PERF,10481,sb_String,render,"12",0
PERF,10481,sb_RenderExtension,render,"text",0
PERF,10481,sb_Control,render,"backgroundTable.12.1",0
PERF,10481,sb_String,render,"1",0
PERF,10481,sb_RenderExtension,render,"text",0
PERF,10481,sb_Control,render,"backgroundTable.13.1",0
PERF,10481,sb_String,render,"2",0
PERF,10481,sb_RenderExtension,render,"text",0
PERF,10481,sb_Control,render,"backgroundTable.14.1",0
PERF,10481,sb_String,render,"3",0
PERF,10481,sb_RenderExtension,render,"text",0
PERF,10481,sb_Control,render,"backgroundTable.15.1",0
PERF,10481,sb_String,render,"4",0
PERF,10481,sb_RenderExtension,render,"text",0
PERF,10481,sb_Control,render,"backgroundTable.16.1",0
PERF,10481,sb_String,render,"5",0
PERF,10481,sb_RenderExtension,render,"text",0
PERF,10481,sb_Control,render,"backgroundTable.17.1",0
PERF,10481,sb_String,render,"6",0
PERF,10481,sb_RenderExtension,render,"text",0
PERF,10481,sb_Control,render,"backgroundTable.18.1",0
PERF,10482,sb_Image,render,"images/scrollingListBG.png",1
PERF,10482,sb_RenderExtension,render,"image",1
PERF,10482,sb_Control,render,"whiteFill",1
PERF,10482,sb_Control,render,"foregroundTable",0
PERF,10482,sb_String,render,"1",0
PERF,10482,sb_RenderExtension,render,"text",0
PERF,10482,sb_Control,render,"foregroundTable.13.1",0
PERF,10482,sb_Control,render,"backgroundTable",0
PERF,10482,sb_String,render,"56",0
PERF,10482,sb_RenderExtension,render,"text",0
PERF,10482,sb_Control,render,"backgroundTable.56.1",0
PERF,10482,sb_String,render,"57",0
PERF,10482,sb_RenderExtension,render,"text",0
PERF,10482,sb_Control,render,"backgroundTable.57.1",0
PERF,10482,sb_String,render,"58",0
PERF,10483,sb_RenderExtension,render,"text",1
PERF,10483,sb_Control,render,"backgroundTable.58.1",1
PERF,10483,sb_String,render,"59",0
PERF,10483,sb_RenderExtension,render,"text",0
PERF,10483,sb_Control,render,"backgroundTable.59.1",0
PERF,10483,sb_String,render,"60",0
PERF,10483,sb_RenderExtension,render,"text",0
PERF,10483,sb_Control,render,"backgroundTable.60.1",0
PERF,10483,sb_String,render,"1",0
PERF,10483,sb_RenderExtension,render,"text",0
PERF,10483,sb_Control,render,"backgroundTable.61.1",0
PERF,10483,sb_String,render,"2",0
PERF,10483,sb_RenderExtension,render,"text",0
PERF,10483,sb_Control,render,"backgroundTable.62.1",0
PERF,10483,sb_String,render,"3",0
PERF,10483,sb_RenderExtension,render,"text",0
PERF,10483,sb_Control,render,"backgroundTable.63.1",0
PERF,10483,sb_String,render,"4",0
PERF,10483,sb_RenderExtension,render,"text",0
PERF,10483,sb_Control,render,"backgroundTable.64.1",0
PERF,10483,sb_String,render,"5",0
PERF,10483,sb_RenderExtension,render,"text",0
PERF,10483,sb_Control,render,"backgroundTable.65.1",0
PERF,10483,sb_String,render,"6",0
PERF,10483,sb_RenderExtension,render,"text",0
PERF,10483,sb_Control,render,"backgroundTable.66.1",0
PERF,10484,sb_Image,render,"images/scrollingListBG.png",1
PERF,10484,sb_RenderExtension,render,"image",1
PERF,10484,sb_Control,render,"whiteFill",1
PERF,10484,sb_Control,render,"foregroundTable",0
PERF,10484,sb_String,render,"1",0
PERF,10484,sb_RenderExtension,render,"text",0
PERF,10484,sb_Control,render,"foregroundTable.61.1",0
PERF,10485,sb_RenderExtension,render,"fill",1
PERF,10485,sb_Control,render,"TitleBarColour",1
PERF,10485,sb_String,render,"DAY",0
PERF,10485,sb_RenderExtension,render,"text",0
PERF,10485,sb_Control,render,"dayText",0
PERF,10485,sb_String,render,"MONTH",0
PERF,10485,sb_RenderExtension,render,"text",0
PERF,10485,sb_Control,render,"monthText",0
PERF,10485,sb_String,render,"YEAR",0
PERF,10485,sb_RenderExtension,render,"text",0
PERF,10485,sb_Control,render,"yearText",0
PERF,10485,sb_String,render,"HOUR",0
PERF,10485,sb_RenderExtension,render,"text",0
PERF,10485,sb_Control,render,"hourText",0
PERF,10486,sb_String,render,"MINUTE",0
PERF,10486,sb_RenderExtension,render,"text",1
PERF,10486,sb_Control,render,"minuteText",1
PERF,10486,sb_Image,render,"images/backButtonColour.png",0
PERF,10486,sb_RenderExtension,render,"image",0
PERF,10487,sb_Image,render,"images/timeIconBG.png",1
PERF,10487,sb_RenderExtension,render,"image",1
PERF,10487,sb_Control,render,"backButtonColour",1
PERF,10488,sb_String,render,"BACK",1
PERF,10488,sb_RenderExtension,render,"text",1
PERF,10488,sb_Control,render,"cycle",1
PERF,10488,sb_Layer,render,"dateLayer",17
PERF,10488,sb_Screen,render,"dateScreen",37
PERF,10495,sb_Screen,render,"display_update",7
PERF,10495,sb_Event,dispatch,"gre.table.drag_start",0
PERF,10495,sb_Event,dispatch,"gre.redraw",0
PERF,10498,sb_Screen,size,"dateScreen",3
PERF,10519,sb_Image,render,"images/Backgrounds/washerBG.png",21
PERF,10519,sb_RenderExtension,render,"image",21
PERF,10519,sb_Control,render,"background",21
PERF,10520,sb_Layer,render,"background",22
PERF,10520,sb_Control,render,"backgroundTable",0
PERF,10520,sb_String,render,"27",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10520,sb_Control,render,"backgroundTable.27.1",0
PERF,10520,sb_String,render,"28",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10520,sb_Control,render,"backgroundTable.28.1",0
PERF,10520,sb_String,render,"29",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10520,sb_Control,render,"backgroundTable.29.1",0
PERF,10520,sb_String,render,"30",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10520,sb_Control,render,"backgroundTable.30.1",0
PERF,10520,sb_String,render,"31",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10520,sb_Control,render,"backgroundTable.31.1",0
PERF,10520,sb_String,render,"1",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10520,sb_Control,render,"backgroundTable.32.1",0
PERF,10520,sb_String,render,"2",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10520,sb_Control,render,"backgroundTable.33.1",0
PERF,10520,sb_String,render,"3",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10520,sb_Control,render,"backgroundTable.34.1",0
PERF,10520,sb_String,render,"4",0
PERF,10520,sb_RenderExtension,render,"text",0
PERF,10521,sb_Control,render,"backgroundTable.35.1",1
PERF,10521,sb_String,render,"5",0
PERF,10521,sb_RenderExtension,render,"text",0
PERF,10521,sb_Control,render,"backgroundTable.36.1",0
PERF,10521,sb_String,render,"6",0
PERF,10521,sb_RenderExtension,render,"text",0
PERF,10521,sb_Control,render,"backgroundTable.37.1",0
PERF,10522,sb_Image,render,"images/scrollingListBG.png",1
PERF,10522,sb_RenderExtension,render,"image",1
PERF,10522,sb_Control,render,"whiteFill",1
PERF,10522,sb_Control,render,"foregroundTable",0
PERF,10522,sb_String,render,"1",0
PERF,10522,sb_RenderExtension,render,"text",0
PERF,10522,sb_Control,render,"foregroundTable.32.1",0
PERF,10522,sb_Control,render,"backgroundTable",0
PERF,10522,sb_String,render,"August",0
PERF,10522,sb_RenderExtension,render,"text",0
PERF,10522,sb_Control,render,"backgroundTable.8.1",0
PERF,10522,sb_String,render,"September",0
PERF,10522,sb_RenderExtension,render,"text",0
PERF,10522,sb_Control,render,"backgroundTable.9.1",0
PERF,10522,sb_String,render,"October",0
PERF,10522,sb_RenderExtension,render,"text",0
PERF,10522,sb_Control,render,"backgroundTable.10.1",0
PERF,10522,sb_String,render,"November",0
PERF,10522,sb_RenderExtension,render,"text",0
PERF,10522,sb_Control,render,"backgroundTable.11.1",0
PERF,10523,sb_String,render,"December",0
PERF,10523,sb_RenderExtension,render,"text",1
PERF,10523,sb_Control,render,"backgroundTable.12.1",1
PERF,10523,sb_String,render,"January",0
PERF,10523,sb_RenderExtension,render,"text",0
PERF,10523,sb_Control,render,"backgroundTable.13.1",0
PERF,10523,sb_String,render,"Febuary",0
PERF,10523,sb_RenderExtension,render,"text",0
PERF,10523,sb_Control,render,"backgroundTable.14.1",0
PERF,10523,sb_String,render,"March",0
PERF,10523,sb_RenderExtension,render,"text",0
PERF,10523,sb_Control,render,"backgroundTable.15.1",0
PERF,10524,sb_String,render,"April",1
PERF,10524,sb_RenderExtension,render,"text",1
PERF,10524,sb_Control,render,"backgroundTable.16.1",1
PERF,10524,sb_String,render,"May",0
PERF,10524,sb_RenderExtension,render,"text",0
PERF,10524,sb_Control,render,"backgroundTable.17.1",0
PERF,10524,sb_String,render,"June",0
PERF,10524,sb_RenderExtension,render,"text",0
PERF,10524,sb_Control,render,"backgroundTable.18.1",0
PERF,10525,sb_Image,render,"images/scrollingListBG.png",1
PERF,10525,sb_RenderExtension,render,"image",1
PERF,10525,sb_Control,render,"whiteFill",1
PERF,10525,sb_Control,render,"foregroundTable",0
PERF,10525,sb_String,render,"January",0
PERF,10525,sb_RenderExtension,render,"text",0
PERF,10525,sb_Control,render,"foregroundTable.13.1",0
PERF,10525,sb_Control,render,"backgroundTable",0
PERF,10525,sb_String,render,"2012",0
PERF,10525,sb_RenderExtension,render,"text",0
PERF,10525,sb_Control,render,"backgroundTable.12.1",0
PERF,10526,sb_String,render,"2013",1
PERF,10526,sb_RenderExtension,render,"text",1
PERF,10526,sb_Control,render,"backgroundTable.13.1",1
PERF,10526,sb_String,render,"2014",0
PERF,10526,sb_RenderExtension,render,"text",0
PERF,10526,sb_Control,render,"backgroundTable.14.1",0
PERF,10526,sb_String,render,"2015",0
PERF,10526,sb_RenderExtension,render,"text",0
PERF,10526,sb_Control,render,"backgroundTable.15.1",0
PERF,10526,sb_String,render,"2016",0
PERF,10526,sb_RenderExtension,render,"text",0
PERF,10526,sb_Control,render,"backgroundTable.16.1",0
PERF,10526,sb_String,render,"2001",0
PERF,10526,sb_RenderExtension,render,"text",0
PERF,10526,sb_Control,render,"backgroundTable.17.1",0
PERF,10526,sb_String,render,"2002",0
PERF,10526,sb_RenderExtension,render,"text",0
PERF,10526,sb_Control,render,"backgroundTable.18.1",0
PERF,10526,sb_String,render,"2003",0
PERF,10526,sb_RenderExtension,render,"text",0
PERF,10526,sb_Control,render,"backgroundTable.19.1",0
PERF,10526,sb_String,render,"2004",0
PERF,10526,sb_RenderExtension,render,"text",0
PERF,10527,sb_Control,render,"backgroundTable.20.1",1
PERF,10527,sb_String,render,"2005",0
PERF,10527,sb_RenderExtension,render,"text",0
PERF,10527,sb_Control,render,"backgroundTable.21.1",0
PERF,10527,sb_String,render,"2006",0
PERF,10527,sb_RenderExtension,render,"text",0
PERF,10527,sb_Control,render,"backgroundTable.22.1",0
PERF,10528,sb_Image,render,"images/scrollingListBG.png",1
PERF,10528,sb_RenderExtension,render,"image",1
PERF,10528,sb_Control,render,"whiteFill",1
PERF,10528,sb_Control,render,"foregroundTable",0
PERF,10528,sb_String,render,"2001",0
PERF,10528,sb_RenderExtension,render,"text",0
PERF,10528,sb_Control,render,"foregroundTable.17.1",0
PERF,10528,sb_Control,render,"backgroundTable",0
PERF,10528,sb_String,render,"8",0
PERF,10528,sb_RenderExtension,render,"text",0
PERF,10528,sb_Control,render,"backgroundTable.8.1",0
PERF,10528,sb_String,render,"9",0
PERF,10528,sb_RenderExtension,render,"text",0
PERF,10528,sb_Control,render,"backgroundTable.9.1",0
PERF,10528,sb_String,render,"10",0
PERF,10528,sb_RenderExtension,render,"text",0
PERF,10528,sb_Control,render,"backgroundTable.10.1",0
PERF,10528,sb_String,render,"11",0
PERF,10528,sb_RenderExtension,render,"text",0
PERF,10528,sb_Control,render,"backgroundTable.11.1",0
PERF,10528,sb_String,render,"12",0
PERF,10528,sb_RenderExtension,render,"text",0
PERF,10528,sb_Control,render,"backgroundTable.12.1",0
PERF,10528,sb_String,render,"1",0
PERF,10528,sb_RenderExtension,render,"text",0
PERF,10529,sb_Control,render,"backgroundTable.13.1",1
PERF,10529,sb_String,render,"2",0
PERF,10529,sb_RenderExtension,render,"text",0
PERF,10529,sb_Control,render,"backgroundTable.14.1",0
